id,x animation,y animation,z animation,x simulation, y simulation,z simulation,vitesse animation,EC animation,ECA animation,EP animation,vitesse simulation,EC simulation,ECA simulation,EP simulation,travail,erreur
head,4.19603,2.48995,1.57582,4.19388,2.64964,1.57501,7.90036,309.332,0,-241.868,7.41286,272.335,0,-241.868,-52.5097,2.97596
head,4.95248,2.93883,1.85991,4.95032,2.86133,1.8591,7.90038,309.333,0,-285.471,7.41282,272.332,0,-285.471,-29.4735,3.26772
head,5.70246,3.38388,2.14156,5.70677,3.31021,2.14318,7.90042,309.337,0,-328.702,7.41284,272.333,0,-328.702,-29.8475,3.51857
head,6.45891,3.83276,2.42565,6.45676,3.75526,2.42484,7.90039,309.335,0,-372.305,7.41288,272.336,0,-372.305,-29.4705,3.73634
head,6.46538,4.62034,2.42808,7.21321,4.20414,2.70892,6.87501,234.249,0,-448.809,7.41285,272.334,0,-448.809,78.5141,3.92614
head,6.46538,5.42472,2.42808,6.46538,5.34621,2.42808,6.87498,234.247,0,-526.944,5.73168,162.815,0,-526.944,-63.8053,4.02113
head,6.46538,6.23597,2.42808,6.46538,6.15058,2.42808,6.87501,234.249,0,-605.747,5.73164,162.813,0,-605.747,-63.1411,4.1055
head,6.46538,7.03347,2.42808,6.46538,6.96183,2.42808,6.87501,234.249,0,-683.214,5.73168,162.815,0,-683.214,-64.4752,4.17968
head,6.46538,7.83784,2.42808,6.46538,7.75933,2.42808,6.87501,234.249,0,-761.349,5.73167,162.815,0,-761.349,-63.8075,4.24568
head,6.46538,8.64222,2.42808,6.46538,8.56371,2.42808,6.87498,234.247,0,-839.484,5.73168,162.815,0,-839.484,-63.8056,4.30404
head,6.46538,9.43972,2.42808,6.46538,9.36808,2.42808,6.87504,234.251,0,-916.952,5.73165,162.814,0,-916.952,-64.4785,4.35587
head,6.46538,10.2441,2.42808,6.46538,10.1656,2.42808,6.87498,234.247,0,-995.087,5.7317,162.817,0,-995.087,-63.8042,4.40218
head,6.46538,11.0416,2.42808,6.46538,10.97,2.42808,6.87498,234.247,0,-1072.55,5.73164,162.813,0,-1072.55,-64.475,4.44276
head,6.46538,11.8391,2.42808,6.46538,11.7675,2.42808,6.87504,234.251,0,-1150.02,5.73165,162.814,0,-1150.02,-64.4786,4.47908
head,6.46538,12.6435,2.42808,6.46538,12.565,2.42808,6.87498,234.247,0,-1228.16,5.7317,162.817,0,-1228.16,-63.8044,4.51128
head,6.46538,13.4547,2.42808,6.46538,13.3693,2.42808,6.87498,234.247,0,-1306.96,5.73165,162.814,0,-1306.96,-63.1392,4.54002
head,6.46538,14.2522,2.42808,6.46538,14.1806,2.42808,6.87504,234.251,0,-1384.43,5.73165,162.814,0,-1384.43,-64.4786,4.5651
head,6.46538,15.0566,2.42808,6.46538,14.9781,2.42808,6.87498,234.247,0,-1462.56,5.7317,162.817,0,-1462.56,-63.8045,4.58741
head,6.46538,15.861,2.42808,6.46538,15.7825,2.42808,6.87498,234.247,0,-1540.7,5.73165,162.814,0,-1540.7,-63.807,4.60694
head,6.46538,16.6653,2.42808,6.46538,16.5868,2.42808,7.30479,264.452,0,-1618.83,5.73165,162.814,0,-1618.83,-94.0114,4.62335
head,6.46538,17.4628,2.42808,6.46538,17.4413,2.42808,6.87498,234.247,0,-1696.3,6.16145,188.147,0,-1696.3,-44.0122,4.65044
head,6.46538,18.2603,2.42808,6.46538,18.1887,2.42808,6.87498,234.247,0,-1773.77,5.73165,162.814,0,-1773.77,-64.4746,4.6623
head,6.46538,19.0647,2.42808,6.46538,18.9862,2.42808,7.30467,264.443,0,-1851.9,5.73165,162.814,0,-1851.9,-94.0028,4.6719
head,6.46538,19.876,2.42808,6.46538,19.8407,2.42808,6.87509,234.254,0,-1930.7,6.16133,188.14,0,-1930.7,-42.6894,4.69227
head,6.46538,20.6735,2.42808,6.46538,20.6018,2.42808,6.87498,234.247,0,-2008.17,5.73175,162.82,0,-2008.17,-64.4701,4.69815
head,6.46538,21.4778,2.42808,6.46538,21.3993,2.42808,7.30467,264.443,0,-2086.31,5.73165,162.814,0,-2086.31,-94.0027,4.70257
head,6.46538,22.2753,2.42808,6.46538,22.2538,2.42808,6.87498,234.247,0,-2163.77,6.16133,188.14,0,-2163.77,-44.018,4.71667
head,6.46538,23.0797,2.42808,6.46538,23.0012,2.42808,6.87498,234.247,0,-2241.91,5.73165,162.814,0,-2241.91,-63.8068,4.71874
head,6.46538,23.8772,2.42808,6.46538,23.8056,2.42808,6.87504,234.251,0,-2319.38,5.73165,162.814,0,-2319.38,-64.4786,4.7193
