id,x animation,y animation,z animation,x simulation, y simulation,z simulation,vitesse animation,EC animation,ECA animation,EP animation,vitesse simulation,EC simulation,ECA simulation,EP simulation,travail,erreur
head,4.11845,2.44391,1.54668,4.11629,2.64997,1.54587,7.90039,309.334,0,-237.396,7.41283,272.332,0,-237.396,-57.018,inf
head,4.86843,2.88895,1.82834,4.87274,2.81529,1.82996,7.90039,309.334,0,-280.626,7.41285,272.334,0,-280.626,-29.8447,inf
head,5.63134,3.34167,2.11485,5.62272,3.26033,2.11162,7.9004,309.335,0,-324.602,7.41285,272.334,0,-324.602,-29.1002,inf
head,6.39426,3.79439,2.40137,6.38564,3.71305,2.39813,7.90041,309.336,0,-368.578,7.41286,272.334,0,-368.578,-29.1007,inf
head,6.46538,4.55847,2.42808,7.14856,4.16577,2.68464,6.87498,234.247,0,-442.799,7.41287,272.335,0,-442.799,76.2338,inf
head,6.46538,5.36284,2.42808,6.46538,5.28433,2.42808,6.87501,234.249,0,-520.934,5.73165,162.814,0,-520.934,-63.8087,inf
head,6.46538,6.16722,2.42808,6.46538,6.08871,2.42808,6.87501,234.249,0,-599.069,5.73168,162.815,0,-599.069,-63.8075,inf
head,6.46538,6.97159,2.42808,6.46538,6.89308,2.42808,6.87498,234.247,0,-677.204,5.73168,162.815,0,-677.204,-63.8056,inf
head,6.46538,7.77597,2.42808,6.46538,7.69745,2.42808,6.87504,234.251,0,-755.339,5.73165,162.814,0,-755.339,-63.8106,inf
head,6.46538,8.58034,2.42808,6.46538,8.50183,2.42808,6.87498,234.247,0,-833.474,5.7317,162.817,0,-833.474,-63.8044,inf
head,6.46538,9.38472,2.42808,6.46538,9.3062,2.42808,6.87498,234.247,0,-911.609,5.73165,162.814,0,-911.609,-63.807,inf
head,6.46538,10.196,2.42808,6.46538,10.1106,2.42808,6.87504,234.251,0,-990.412,5.73165,162.814,0,-990.412,-63.1429,inf
head,6.46538,10.9935,2.42808,6.46538,10.9218,2.42808,6.87498,234.247,0,-1067.88,5.7317,162.817,0,-1067.88,-64.4722,inf
head,6.46538,11.7978,2.42808,6.46538,11.7193,2.42808,6.87498,234.247,0,-1146.01,5.73165,162.814,0,-1146.01,-63.8069,inf
head,6.46538,12.6022,2.42808,6.46538,12.5237,2.42808,6.87498,234.247,0,-1224.15,5.73165,162.814,0,-1224.15,-63.8068,inf
head,6.46538,13.4066,2.42808,6.46538,13.3281,2.42808,6.87498,234.247,0,-1302.28,5.73165,162.814,0,-1302.28,-63.8069,inf
head,6.46538,14.211,2.42808,6.46538,14.1325,2.42808,6.87498,234.247,0,-1380.42,5.73165,162.814,0,-1380.42,-63.807,inf
head,6.46538,15.0153,2.42808,6.46538,14.9368,2.42808,6.87498,234.247,0,-1458.55,5.73165,162.814,0,-1458.55,-63.807,inf
head,6.46538,15.8197,2.42808,6.46538,15.7412,2.42808,6.87509,234.255,0,-1536.69,5.73165,162.814,0,-1536.69,-63.8144,inf
head,6.46538,16.6241,2.42808,6.46538,16.5456,2.42808,6.87498,234.247,0,-1614.82,5.73176,162.82,0,-1614.82,-63.802,inf
head,6.46538,17.4353,2.42808,6.46538,17.35,2.42808,6.87498,234.247,0,-1693.63,5.73165,162.814,0,-1693.63,-63.1392,inf
head,6.46538,18.2328,2.42808,6.46538,18.1612,2.42808,7.30479,264.452,0,-1771.09,5.73165,162.814,0,-1771.09,-94.679,inf
head,6.46538,19.0372,2.42808,6.46538,19.0088,2.42808,6.87498,234.247,0,-1849.23,6.16145,188.147,0,-1849.23,-43.3442,inf
head,6.46538,19.8416,2.42808,6.46538,19.7631,2.42808,7.30479,264.452,0,-1927.37,5.73165,162.814,0,-1927.37,-94.0112,inf
head,6.46538,20.646,2.42808,6.46538,20.6176,2.42808,7.30467,264.443,0,-2005.5,6.16145,188.147,0,-2005.5,-73.5404,inf
head,6.46538,21.4503,2.42808,6.46538,21.422,2.42808,7.30467,264.443,0,-2083.64,6.16133,188.14,0,-2083.64,-73.546,inf
head,6.46538,22.2547,2.42808,6.46538,22.2263,2.42808,6.87498,234.247,0,-2161.77,6.16133,188.14,0,-2161.77,-43.35,inf
head,6.46538,23.0591,2.42808,6.46538,22.9806,2.42808,6.87498,234.247,0,-2239.91,5.73165,162.814,0,-2239.91,-63.8068,inf
head,6.46538,23.8566,2.42808,6.46538,23.785,2.42808,6.87504,234.251,0,-2317.37,5.73165,162.814,0,-2317.37,-64.4783,inf
